id,class
8434237231649656394,ugali
15935387449204235701,ugali
1074861257600043720,ugali
6682125881921073594,ugali
15392660729497223531,ugali
4948203719754475131,ugali
6307851877272946129,ugali
14292455615311440906,ugali
16212144437174914916,ugali
14517685085441736888,ugali
1049740091350316522,ugali
11727920489323808678,ugali
17729216363834864217,ugali
4630076402816794320,ugali
3606010984886914749,ugali
12795072461773396290,ugali
12915649100923405185,ugali
15377951057287649576,ugali
9753494075583028848,ugali
14611190845955043706,ugali
10547922045465947497,ugali
4292302384514166671,ugali
3567566519030284327,ugali
1028560920088964503,ugali
1415748627617242352,ugali
17904402731826686531,ugali
638692986803694775,ugali
13247563095415212965,ugali
6563341755848396755,ugali
12907167584677645963,ugali
16720769617754364031,ugali
6258658687989055795,ugali
8108813268050409520,ugali
15341131142659942202,ugali
9730177665386401558,ugali
13766258597634564233,ugali
743878419021449820,ugali
10290993553830027695,ugali
4821150482188719261,ugali
12478320743623840786,ugali
38226851013853094,ugali
347699459201677425,ugali
6865068090061317906,ugali
7968606861584012390,ugali
12008951685101803605,ugali
16481047224639718777,ugali
13639096724449611526,ugali
5818795721017583877,ugali
9228950624498779171,ugali
7738929281459931313,ugali
13802921649392688434,ugali
2787410077080848980,ugali
11715105790683722296,ugali
13376169089397187775,ugali
2656697891181693745,ugali
11113619251927682156,ugali
13978411171980389725,ugali
15855450071646901818,ugali
9956183968975309559,ugali
14457311319769138301,ugali
6461811943120675643,ugali
12513565263900470201,ugali
9371659524689778164,ugali
2133915513895068057,ugali
9690588926187395939,ugali
12295146172615630624,ugali
6302689234300220154,ugali
5880202716343651318,ugali
16716056330959216603,ugali
4664916933135003890,ugali
2935685983227912409,ugali
18047757625504437768,ugali
9700444021512045329,ugali
8000444561875474028,ugali
16723595674189056965,ugali
6112243465525410107,ugali
7001804026815038410,ugali
16535513119746017026,ugali
17048061678404390849,ugali
12208688983094049077,ugali
11396278270171963117,ugali
6582952307260377360,ugali
12876427079227701327,ugali
1396093307851902053,ugali
14387053974870849919,ugali
15448356335855750130,ugali
11682564643353600543,ugali
565671357926218459,ugali
8379542983494173820,ugali
14132061689825484711,ugali
11275650897880297040,ugali
3529354745490544317,ugali
9195763966199328586,ugali
4545542519591967146,ugali
14039894629873270524,ugali
4813498001631255920,ugali
7146753603076899891,ugali
8034065131918690293,ugali
3487352137082478419,ugali
3212087140293579708,ugali
1521886676900867940,ugali
1541109285867216047,ugali
16381339045295612646,ugali
15412804355049747078,ugali
14614977119478030013,ugali
1057851320029873263,ugali
12417939623923298881,ugali
7278750332867521177,ugali
17107219256111141189,ugali
6191283069594269639,ugali
8409542767213367354,ugali
8587589890193998770,ugali
17005876753087277517,ugali
13651955064242251910,ugali
4093519828444660157,ugali
12793490773157959749,ugali
7099469195931863852,ugali
8613782264758114062,ugali
6319568937967194147,ugali
9023052031023584545,ugali
1768062923982470784,ugali
4284442248533802233,ugali
11697254169406033580,ugali
10898211805076986141,ugali
5532750925687418255,ugali
13320274264365025394,ugali
18397951526690316581,ugali
6932789927380864936,ugali
16920198359507896541,ugali
275896623086731578,ugali
15603541793506902111,ugali
17674826345641041331,ugali
3917830299077308965,ugali
8461556487812022658,ugali
6257054770217283400,ugali
4094741999987783337,ugali
2250505732051029971,ugali
4869995336017760009,ugali
18345647593362807112,ugali
14411696097890700746,ugali
10208028432451014752,ugali
7046231655758605738,ugali
17460822637392727509,ugali
2007558855391091796,ugali
8280639273870956868,ugali
14293642602020319800,ugali
9386048950461254445,ugali
5478054872206215804,ugali
8187577712073056840,ugali
17851798094264179951,ugali
2100231009968305800,ugali
14953417966132227490,ugali
6038318243311970957,ugali
653272835025173230,ugali
1000428069031919295,ugali
14687064799934961172,ugali
9795510754980142091,ugali
11951663071575860250,ugali
12577791868217784787,ugali
5777051876967217823,ugali
11970104587059244011,ugali
4618285748886797950,ugali
4144710883610283980,ugali
8376678067276716451,ugali
11966456530063792371,ugali
14120754711180403727,ugali
221059859879284760,ugali
307550946297817338,ugali
14214679954795883455,ugali
6684777071714540759,ugali
2168479737856436268,ugali
8624578786924179629,ugali
3693282346279324716,ugali
9757075260102195587,ugali
16186313618532650294,ugali
17571867344788649902,ugali
6449765125028055684,ugali
15975724098795596812,ugali
13429455325551498220,ugali
13200284413758563946,ugali
10222108156063106010,ugali
4374191257768693511,ugali
6358022519272852581,ugali
6346733183489724896,ugali
15095570179251577292,ugali
13669255064495636675,ugali
7813418730518534051,ugali
10086041221890753459,ugali
437247590373632488,ugali
170940657865308493,ugali
8728311242248918729,ugali
12132174248812759791,ugali
3694874990526395269,ugali
9199176137422618101,ugali
3727263618552086811,ugali
7889627695309630177,ugali
11221773713556364628,ugali
10015348584521854699,ugali
9508544886434504962,ugali
14909389548037373263,ugali
3048980543284571590,ugali
10981655907636479196,ugali
16881954702119853215,ugali
2401358772523733627,ugali
17922044142120546907,ugali
12872695463050468390,ugali
14915431925607398021,ugali
15904533775563212212,ugali
9643813484204068315,ugali
3345723574662480490,ugali
10201575015933545046,ugali
15199275683281039958,ugali
17117173026351847293,ugali
14176762633464385836,ugali
3737002841548663620,ugali
10904438802766513050,ugali
5250296332255157851,ugali
15963793102596785259,ugali
10960895832902021376,ugali
9654067105293170576,ugali
17614587856544740793,ugali
593979398441094376,ugali
8619427736428848672,ugali
9884156030921689076,ugali
17340738817745599622,ugali
6077707135503258602,ugali
6503103704323526657,ugali
17595888010787727891,ugali
13213229019243933227,ugali
11076891815397463164,ugali
15697953706232648789,ugali
9370211090445618102,ugali
2613330975975600918,ugali
10845085673616617128,ugali
3086963442597708232,ugali
5024438114565627741,ugali
6329826092957805988,ugali
17015607136748511410,ugali
11848521215001358335,ugali
15809037455897024368,ugali
10016461233526271183,ugali
8334672447058731301,ugali
15756443031253800419,ugali
13638089698269941031,ugali
8542378696929957725,ugali
4775620151280503252,ugali
6652408548204744983,ugali
9572339806389304596,ugali
14895390206412968682,ugali
2898881266309031757,ugali
16402408414145702765,ugali
9359867784560598493,ugali
9697386247198429511,ugali
15336368400918133720,ugali
17432991057868959046,ugali
12480111821684263510,ugali
8475806719181305455,ugali
8338170610472080177,ugali
12578432566857394543,ugali
14215034991467474606,ugali
12146240222692932796,ugali
18127544044937779131,ugali
3257065875368709641,ugali
1879284386173597821,ugali
14973092893917891773,ugali
12121965766567410720,ugali
1088544583414123371,ugali
7657519110655957797,ugali
14322052587636568275,ugali
18306856856867379476,ugali
8536728383946893816,ugali
11239987922403376024,ugali
14866106070927942399,ugali
3863603754295068217,ugali
15519854017833025559,ugali
1444898262639578856,ugali
14551604063322577170,ugali
885205908717527982,ugali
7523118596374276772,ugali
12216564745264660112,ugali
16876653908577957684,ugali
3776996782248793226,ugali
13948979113252820225,ugali
17059918535768931894,ugali
13151828977388322271,ugali
4145350710456269803,ugali
15859915390406574446,ugali
1671822805244233455,ugali
2660610040170382485,ugali
17442257708326763222,ugali
13314318977986602191,ugali
16128699909759145277,ugali
9837283015980418976,ugali
16657358841988431968,ugali
18138532016577475727,ugali
10913108992690062738,ugali
11599970578761923413,ugali
16305353331382847428,ugali
7751403956272472543,ugali
12087516074918725332,ugali
1365748583517723443,ugali
16508643716586859823,ugali
5440574553041906214,ugali
9191883645311769564,ugali
17479552557035840043,ugali
6853608107952793556,ugali
5413119876456974778,ugali
5747795177493270559,ugali
103445044710885257,ugali
2907142457542677158,ugali
17490187907999292854,ugali
14197914931207252248,ugali
11513633833269943576,ugali
1138853033983960245,ugali
6051707615345979075,ugali
3392560950210958660,ugali
13915530351969503657,ugali
3990258984421544127,ugali
10296150731301352760,ugali
17872941446346594017,ugali
10542430330562048650,ugali
3621597742680332665,ugali
12847646355854521131,ugali
9538410441262446603,ugali
10749995902998243923,ugali
14316519876866835747,ugali
11219999079003520002,ugali
6948150279758331515,ugali
6417934182468051288,ugali
13739444289640078161,ugali
14799906546754463632,ugali
3643922977930361496,ugali
8925070364052933564,ugali
3562528775500239646,ugali
621199091418244992,ugali
6519966953313297652,ugali
6344922520988378250,ugali
8546538507244970988,ugali
9937037126950365585,ugali
2552241653585677778,ugali
3229453490576595360,ugali
52543304277116056,ugali
8418460589059563933,ugali
3863158250354065002,ugali
3062998049622545478,ugali
4972142813721883212,ugali
13179865050904090330,ugali
7286149275083720801,ugali
8802480895900593054,ugali
17682995355942112482,ugali
8161764899825060952,ugali
12834047887627220789,ugali
11252008886986765214,ugali
12487998559342412135,ugali
10431803432626641638,kachumbari
11056525270173664409,kachumbari
16234330846513804184,kachumbari
9231929168323964870,kachumbari
3744166994402719963,kachumbari
16175978956330663900,kachumbari
3387200656512633973,kachumbari
6714337635790304390,kachumbari
6989095130942161953,kachumbari
11340236159544328996,kachumbari
10050836840570595412,kachumbari
17331353143747505420,kachumbari
14939968597503920069,kachumbari
5274203241956843203,kachumbari
3541422239450847964,kachumbari
13760017320186310255,kachumbari
14157287730508231896,kachumbari
6542432734210109670,kachumbari
15189315913342735637,kachumbari
15428588281804745041,kachumbari
1575451093357306196,kachumbari
4349364079225491532,kachumbari
18324919406286176457,kachumbari
1974524812982016660,kachumbari
8029796304951281862,kachumbari
4053896238071234669,kachumbari
8472727441424067890,kachumbari
2634863885688388572,kachumbari
1567504522325787492,kachumbari
5030578000221699838,kachumbari
2155849727426140404,kachumbari
12832437345690266100,kachumbari
2637340416989001097,kachumbari
7059397551763819899,kachumbari
14395118927016923021,kachumbari
7355573707678088837,kachumbari
8931971704430442260,kachumbari
10618135563664257594,kachumbari
18116806285784112175,kachumbari
728132096898047532,kachumbari
12518248236843192327,kachumbari
4952852342556463066,kachumbari
1360885765136480392,kachumbari
10493674183244376941,kachumbari
8737651711825239099,kachumbari
7696619392000928785,kachumbari
3594033308238860662,kachumbari
17350252315520329486,kachumbari
4060784983123736920,kachumbari
17726482488319798413,kachumbari
6711633278357076098,kachumbari
6682025333977147858,kachumbari
10716096141214249774,kachumbari
16444000870042681818,kachumbari
7256455839292894886,kachumbari
16557265583045709456,kachumbari
3772707966978847729,kachumbari
3888306333799059194,kachumbari
525973467889379914,kachumbari
6047794747542621358,kachumbari
11737023545010588506,kachumbari
8440696580451307001,kachumbari
3114569049350745278,kachumbari
15065602455753901830,kachumbari
6859978817899393155,kachumbari
12699444738191905234,kachumbari
379145191247681558,kachumbari
16533125595462012528,kachumbari
8575558831922839524,kachumbari
15174989477996408211,kachumbari
4296831376999907935,kachumbari
9047231593643075613,kachumbari
17153200515942857107,kachumbari
18183279841371105194,kachumbari
16654742682752355643,kachumbari
10665312104977278464,kachumbari
16134453194001147892,kachumbari
3196647452002990762,kachumbari
11322514630191412421,kachumbari
2430455914814818146,kachumbari
729376753980975767,kachumbari
17384742503432305903,kachumbari
2502002615494642591,kachumbari
1419754802656300931,kachumbari
1962519694450856717,kachumbari
11791244007499768411,kachumbari
2582904515684534632,kachumbari
16151855575609517091,kachumbari
17674428958639919822,kachumbari
13932113144885685050,kachumbari
1859792416343648956,kachumbari
10407051522010285095,kachumbari
6381406209192403418,kachumbari
7279883094891785385,kachumbari
6038664787270631453,kachumbari
12256553183959991992,kachumbari
11322215280894005527,kachumbari
5287215373957512454,kachumbari
16916800032589074232,kachumbari
18071201063022457235,kachumbari
7792883335552122639,kachumbari
16658790692228103696,kachumbari
14690277671319535835,kachumbari
1703490225272750794,kachumbari
15695925215997394716,kachumbari
6057156506504054314,kachumbari
16715240297599250467,kachumbari
5209031441400558294,kachumbari
15261275935561099385,kachumbari
11385421544711794475,kachumbari
13895096538077954623,kachumbari
3623730974120720993,kachumbari
3603542422109599326,kachumbari
17373198876845863591,kachumbari
9288156418433492102,kachumbari
17750086951556232772,kachumbari
4437220880739119497,kachumbari
15132268315262048790,kachumbari
5413769985877144743,kachumbari
12815488215558757870,kachumbari
1524080209680806619,kachumbari
17701871165796925363,kachumbari
11326200655969153259,kachumbari
2927577006984882845,kachumbari
9506047632728758137,kachumbari
1938908454580690466,kachumbari
2083402217991864661,kachumbari
14909498891320534616,kachumbari
7810438370902694271,kachumbari
2636174300481358550,kachumbari
10589818593826356225,kachumbari
4637631837406318823,kachumbari
3799935808602214418,kachumbari
14155536313305904137,kachumbari
10360258384849587784,kachumbari
15768782566789120317,kachumbari
1292508237365607912,kachumbari
957523515652028494,kachumbari
1827568930129028999,kachumbari
13790861529744546435,kachumbari
17816120698610473346,kachumbari
7269722029801025333,kachumbari
12540797410011583046,kachumbari
15986692396346800558,kachumbari
7863876260273749626,kachumbari
15611903131460667035,kachumbari
9970405310844612391,kachumbari
9783766216720172301,kachumbari
12008290377657537195,kachumbari
5514539403059877955,kachumbari
6306776988818628440,kachumbari
11468140884762892659,kachumbari
15926111634043094743,kachumbari
15510622562742327743,kachumbari
6275172381432941204,kachumbari
9241038488716730588,kachumbari
16583439587232150319,kachumbari
8636216506278768756,kachumbari
4057008311396591144,kachumbari
1907368837421524537,kachumbari
12330585674884899529,kachumbari
4930868040427417844,kachumbari
5723625982564485390,kachumbari
11409448466084276554,kachumbari
3386988263891725281,kachumbari
10899738302965814484,kachumbari
2976022029825644522,kachumbari
14413075402999197221,kachumbari
4116088072528345056,kachumbari
4152333976341050558,kachumbari
1487060008791763304,kachumbari
8303083764765721427,kachumbari
11680671967629489969,kachumbari
9827159919634661840,kachumbari
15674075266399528919,kachumbari
15576358275563917514,kachumbari
13256653843473335007,kachumbari
9363839922797764294,kachumbari
4612520345060991555,kachumbari
168135895341839170,kachumbari
16137381128363006063,kachumbari
14207305800705067151,kachumbari
7299056873713367334,kachumbari
17476961839317936096,kachumbari
3578338558214359556,kachumbari
8352022383025312863,kachumbari
5418243800951887091,kachumbari
9368922724484189400,kachumbari
262699402776798159,kachumbari
7663024379491586025,kachumbari
12374803177643187519,kachumbari
17859034017495934299,kachumbari
15058549135436571098,kachumbari
17011228257370301061,kachumbari
12580443739788353358,kachumbari
12743375723426012543,kachumbari
9213560230724169020,kachumbari
11286719966556501705,kachumbari
5390093290892819621,kachumbari
1106073172962452688,kachumbari
975753258172712274,kachumbari
4970781146111374763,kachumbari
12380491510357958596,kachumbari
1312035520037348165,kachumbari
1882559834150894533,kachumbari
10602699516817885231,kachumbari
1002694837187555296,kachumbari
877684446269879918,kachumbari
15853632154579081655,kachumbari
15015337158838759674,kachumbari
13355850397830569367,kachumbari
200989326534312441,kachumbari
12704650950669464390,kachumbari
7945811378178352164,kachumbari
8709613020318594387,kachumbari
6823559124577986280,kachumbari
13666629505589575837,kachumbari
4986861837408369443,kachumbari
1249463196725286735,kachumbari
13793967039646883776,kachumbari
549806168622657186,kachumbari
8175067732813602168,kachumbari
10764030850150671136,kachumbari
17787227987152261356,kachumbari
7086017559043493184,kachumbari
16354339140374895137,kachumbari
2309372612282785028,kachumbari
16159123300643115981,kachumbari
5592617610269230455,kachumbari
13291204724601399207,kachumbari
12164560733340040774,kachumbari
11898387537344403401,kachumbari
13628308964434852225,kachumbari
5756585797982405959,kachumbari
14212587130988609835,kachumbari
9650176053262460935,kachumbari
13315361831557863698,kachumbari
16684120016394118262,kachumbari
7124558943774274511,kachumbari
10394410321727107658,kachumbari
12253291056072394591,kachumbari
9409727287280113332,kachumbari
9296408771369918604,kachumbari
6109103591592556537,kachumbari
6512557019670696614,kachumbari
14360935481500962289,kachumbari
3570730684074949628,kachumbari
14771282205336419555,kachumbari
12245796634322039576,kachumbari
4762899103764207747,kachumbari
5902582733380428987,kachumbari
17832157971794926495,kachumbari
11289801088181644965,kachumbari
7052397271953979192,kachumbari
4553988334855863421,kachumbari
10779294473482278383,kachumbari
2647696478783896523,kachumbari
8404276705609341724,kachumbari
6529082973794675186,kachumbari
10555592958204082076,kachumbari
5000156323123477916,kachumbari
3073895587278195673,kachumbari
3828542485956568140,kachumbari
5798957417368647393,kachumbari
13290913515619270519,kachumbari
598252282989591236,kachumbari
14499580102556042625,kachumbari
7635894571988853133,kachumbari
11691859629247405066,kachumbari
15802051117360421432,kachumbari
16423630021998874344,kachumbari
7708134566185335444,kachumbari
14993653185406526851,kachumbari
1897434384858085907,kachumbari
11454025377983415807,kachumbari
9203449186888076362,kachumbari
7079852198334685982,kachumbari
10366981136958844224,kachumbari
13855619644134692579,kachumbari
8982474186984036646,kachumbari
9794310017739386266,kachumbari
6926628488757391942,kachumbari
13785241057111755664,kachumbari
5285182120424896375,kachumbari
18382056736710577061,kachumbari
10299558635731456975,kachumbari
5577487081268879368,kachumbari
12255643730270507037,kachumbari
9320632377329494840,kachumbari
10310952688320058157,kachumbari
15943103814224969933,kachumbari
4061264755125580372,kachumbari
866366076601625389,kachumbari
7377382187726034234,kachumbari
10604391660319044846,kachumbari
17592812733252145172,kachumbari
12771459714067265306,kachumbari
9737513360498481843,kachumbari
2600047104477915520,kachumbari
12473541345310684906,kachumbari
2400266662900256609,kachumbari
18301184656053703211,kachumbari
16608158209106646624,kachumbari
2925293269308942014,kachumbari
10881535603209139977,kachumbari
9937991884298504056,kachumbari
18386085888216261645,kachumbari
6578912316621946684,kachumbari
17590511805162494977,kachumbari
7441909136368386443,kachumbari
675512602962605462,kachumbari
8813755942011887929,kachumbari
10758607662526960140,kachumbari
9322260175510569018,kachumbari
12173262257018546272,kachumbari
5341758603707896985,kachumbari
6906670921122126762,kachumbari
2547906925836120627,matoke
11211522242284891645,matoke
6913276272991221107,matoke
1645048152966302347,matoke
9418182025730832863,matoke
14896903307703889127,matoke
17951127177565504703,matoke
13461889246342557487,matoke
11891360853617791279,matoke
16688818774046500492,matoke
3995191365803132488,matoke
10659687815034937571,matoke
8358389500690710713,matoke
1726902934143819481,matoke
2843712081805440394,matoke
7249194505294777205,matoke
16747863773208719127,matoke
10997963660938439905,matoke
12588581220576627754,matoke
10945600168256598293,matoke
782686697672672305,matoke
12722421983372228545,matoke
10563332160805458754,matoke
11459355461369938511,matoke
7668438685451369431,matoke
5448138195620690428,matoke
4075981999496297349,matoke
16941568777764243549,matoke
14382692712203870990,matoke
8692762223047163727,matoke
8475877280891738868,matoke
3724855853782193577,matoke
9055357283695410309,matoke
6918934808329175912,matoke
13306571258788902920,matoke
2566489501400044860,matoke
2061951086611995120,matoke
18077878301145697779,matoke
10767688195309195067,matoke
3890639064330309318,matoke
6901270376210887527,matoke
2327233197544628049,matoke
1556819571652590523,matoke
15175960915003505104,matoke
5456723282343307924,matoke
10591406234810654968,matoke
14281149143713197446,matoke
8293304328820480775,matoke
17832554589913035663,matoke
13761281074243895325,matoke
2694916631224830390,matoke
1473682577854057252,matoke
4144350054282049411,matoke
3951871279364558666,matoke
2524408631388378573,matoke
17998013710768461458,matoke
11680869948261396462,matoke
5637452581179236694,matoke
7834871701146952390,matoke
6851176232174875357,matoke
12569829768501086769,matoke
345114957865157786,matoke
3895320818191381212,matoke
5393320815629203723,matoke
7993355262936469340,matoke
644711203283841254,matoke
4445828144882558672,matoke
2216489155820610040,matoke
7815681102728722107,matoke
17727340190635276660,matoke
17687653844873263366,matoke
12815257489260535094,matoke
13055606559481475180,matoke
11243223130009466086,matoke
11209359239995236440,matoke
6676486784929365490,matoke
1007417225203910208,matoke
14513252726907198747,matoke
5265320467063984118,matoke
15287426375500673073,matoke
14518233751429762016,matoke
5601625102463654678,matoke
7331278368603032363,matoke
15121368491885641042,matoke
17826298983115694862,matoke
495829955282738649,matoke
6386572446113667826,matoke
12608783376862642225,matoke
11747930979701221675,matoke
